ACTIVE_ORG_1,ASSET_ID,PROBLEM_ABSTRACT,TICKET_NUMBER,TICKET_OPENED,TICKET_STATE,TICKET_TYPE,ACTIVE_ORG_x,ticket_create,month_create,year_create,ticket,ticket_type,1,2,3,4,5,6,1_2_min,2_3_min,3_4_min,4_5_min,5_6_min,first_Esc_date,Last_Esc_date,total_wt,Escalation_cnt,TICKET_OPENED_DATE,TICKET_CLOSED_DATE,TICKET_CLEARED_DATE,LAST_MODIFIED_DATE,TOD,SEVERITY,SEVERITY_CLASSIFICATION,CLIENT_NAME,LOCATION_ADDRESS_1,LOCATION_CITY,LOCATION_STATE_PROVINCE,LOCATION_ZIPPOSTAL,Client_Ticket,Clientticket,MCN,ORG_GROUP,ACTIVE_ORG_y,TICKET_CATEGORY,TICKET_TYPE_DESC_TX,RESOLUTION_TEXT,ROOT_CAUSE_DESC_TX,TROUBLE_REPT_DESC_TX,SA_TOUCHED,Tech_Touched_All,UPDATE_FLAG,Financial_Srvc,GOLIATH_Initial_Root_Cause,uno,open_fitst_min
MO-BGTN-VOIP,SASVP,SASVP Download Monitoring - 84.196.252.81,272830443,1/1/2020 6:36,Closed,0,MO-BGTN-VOIP,1/1/2020 6:36,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:36,1/1/2020 11:11,1/1/2020 11:11,1/1/2020 11:11,6,4,,SASVP-84.196.252.81,,,,,,,,UNKNOWN,MO-BGTN-VOIP,,Client,,Config Change,Other,0,1,0,BVOIP,,1,
VIRTL-DS1,  DHEC768815   ATI ,AT&T Proactive Alarm Monitoring has detected an alarm.,272830447,1/1/2020 6:37,Closed,1,VIRTL-DS1,1/1/2020 6:37,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:37,1/4/2020 2:00,1/2/2020 1:57,1/4/2020 2:01,6,2,,AUTOZONE,2395 W 11TH AVE,EUGENE,OR,97402,,,CR4488,AV_12355815,VIRTL-DS1,,Auto Detect,"Any outage caused by cust related issue (ex. Virus,Cust Equip, inside wiring, info needed by cust",Customer / Equipment,Alarm,0,0,0,NB-IPVPN,,1,
GF-GCSC-SDN,MXEATCQUERO0201UJZZ01,"Circuit down:AVPN:IUYF.105043..ATI:pingResponseState received for MXEATCQUERO0201UJDM01 (2001:1890:e00e:fffe:2021:54a:10:8041) from durnec03 cec03-1.  Device fails to respond to ping.  Wed, 01 Jan 2020 06:34:14 GMT+00:00.  D2 IMPACTS: MXEATCQUERO0201UJRT0",272830474,1/1/2020 6:37,Closed,1,GF-GCSC-SDN,1/1/2020 6:37,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:37,1/1/2020 15:03,1/1/2020 14:59,1/2/2020 18:56,6,6,,Eaton Corporation_8310008103003,"Circuito Palma Cocotera 2020,  Int 1, Co",Queretaro,QR,76127,,,,NF_EACC,GF-GCSC-SDN,,Auto Detect,Ckt outage related to LEC/PTT where clear RFO is avail/NOT impacted by CNOC/AIM/WAIM major incident,Circuit Outage,Other,1,1,0,FLEXWARE,,1,
AP-GCSC-VST,CNBEIP9E2Y--D1R,SYSLOG:ASHE>> Event Flood Alarm: Node: CNCHAP9E9E--D1R BGP-[35]-ADJCHANGE: Received 10 events between 10/22/2020 07:46:29 and 11/7/2020 09:11:04.,272830479,1/1/2020 6:37,Cancel,1,AP-GCSC-VST,1/1/2020 6:37,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-GCSC-VST,CNCHAP9E9E--D1R,SYSLOG:ASHE>> Event Flood Alarm: Node: CNBEIP9E2Y--D1R BGP-[35]-ADJCHANGE: Received 10 events between 10/22/2020 07:46:29 and 11/7/2020 09:12:12.,272830463,1/1/2020 6:37,Cancel,1,AP-GCSC-VST,1/1/2020 6:37,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO-BGTN-VOIP,AT4GA02BC02BSSW0,arithmeticAlarm-6-57 arithmeticAlarm: An arithmetic alarm event has occurred. Disk performance (1)  Service time for volume sda normal.,272830492,1/1/2020 6:38,Closed,1,MO-BGTN-VOIP,1/1/2020 6:38,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:38,1/1/2020 8:10,1/1/2020 8:10,1/1/2020 8:10,6,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Application,Other,0,1,0,VOIP,,1,
US-ENTBB-SA,1173829_1,H DSL TS,272826579,1/1/2020 6:38,Closed,0,US-ENTBB-SA,1/1/2020 6:38,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:38,1/9/2020 14:14,1/1/2020 22:00,1/9/2020 14:14,6,4,,Contingent Network Services,,,GA,,7095002,7095002,,DSL407529,US-ENTBB-SA,,Client,TESTED SUCCESSFULLY,Customer / Equipment,Circuit Down,0,1,0,BROADBAND ACCESS,,1,
MO-BGTN-VOIP,ph4pa01bua0v1.els-an.att.net,"specific #1400 ph4pa01bua0v1.els-an.att.net:Traps Logfile /var/cron/log reports: The following acmeipbe cron job, PID: 6826, failed with Return Code: 29 - CMD=""/data/AcmeIPBE/acme6.0_backup.pl > /dev/null 2>&1"".",272830526,1/1/2020 6:38,Closed,1,MO-BGTN-VOIP,1/1/2020 6:38,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:38,1/1/2020 7:45,1/1/2020 7:45,1/1/2020 7:57,6,3,,patrolSun-6-1400,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Application,Network,0,1,0,VOIP,,1,
GU-GCSC-HMC,ESPFZAZLTES02R01,"SYSLOG:ASHE>> SYSLOG Notify Smoothing Interval Exceeded Alarm:ESPFZAZLTES02R01 BGP-[35]-ADJCHANGE down 753 seconds which exceeds smoothing interval of 735 seconds for neighbor 172.17.4.70.  Additional event message parameters:NOTFOUND,NOTFOUND,",272830524,1/1/2020 6:38,Closed,1,GU-GCSC-HMC,1/1/2020 6:38,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:38,1/1/2020 6:59,1/1/2020 6:44,1/1/2020 6:59,6,2,,"PFIZER, INC",,,,,,,,MC_PFIA,GU-GCSC-HMC,AIP,Auto Detect,Service restored before isolation,Network,SNMP,0,0,0,MRS,NTF,1,
GF-GCSC-SDN,GBADIAASHKE0101UJZZ01,EMEA | Ongoing | System_EdgeDown | FUP with ISD,272830508,1/1/2020 6:39,Closed,8,GF-GCSC-SDN,1/1/2020 6:39,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:39,1/17/2020 15:02,1/6/2020 10:23,1/21/2020 10:23,6,1,,adidas AG_8310007785074,,,,,INC0386377,INC0386377,,NF_ADAE,GF-GCSC-SDN,,e-Bonding,Poller issue.,Circuit Outage,Other,0,1,0,FLEXWARE,,1,
MO-BGTN-VOIP,AT4GA04BHD01FDSW0,"patrolApplication-6-1023:566311490 specific #1023 at4ga04bhd01fdsw0.els-an.att.net:Traps Logfile /ATTrun/sas/logs/att/eventlog reports: ""01/01/2020 06:34:00|LOG_CRITICAL|DB1002|DBCON|ajp-nio-127.0.0.1-8010-exec-227|1680273||DB Connection Failed|Exception ",272830556,1/1/2020 6:39,Closed,1,MO-BGTN-VOIP,1/1/2020 6:39,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:39,1/1/2020 10:08,1/1/2020 10:08,1/1/2020 10:08,6,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Application,Other,0,1,0,VOIP,,1,
GU-GCSC-HMC,USSTOMPEAMS26R,SYSLOG:ASHE>> Event Flood Alarm: Node: USSTOMPEAMS26R BGP-[35]-ADJCHANGE: Received 10 events between 1/1/2020 05:02:42 and 1/1/2020 06:39:29.,272830511,1/1/2020 6:40,Closed,1,GU-GCSC-HMC,1/1/2020 6:40,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:40,1/1/2020 7:01,1/1/2020 6:45,1/1/2020 7:02,6,4,,M-STATE OF MISSISSIPPI,1 1 MEMA LANE,PEARL,MS,392089610,,,,AM_12357348,GU-GCSC-HMC,AIP,Auto Detect,Customer Issue,Customer / Equipment,SNMP,0,0,0,EVPN,NTF,1,
GU-GCSC-HMC,USPIBOCLTNC01Q02, USPIBOCLTNC01Q02 interface IF-USPIBOCLTNC01Q02/7 [InlinePort 1/1/lan] is down at 2020-01-01 06:32:05,272830593,1/1/2020 6:40,Closed,1,GU-GCSC-HMC,1/1/2020 6:40,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:40,1/8/2020 1:00,1/8/2020 1:00,1/8/2020 1:00,6,4,,PITNEY BOWES,4021 Rose Lake Drive ,CHARLOTTE,NC,28217,,,,AP_PIBO,GU-GCSC-HMC,AIP,Auto Detect,WCB Closure,Network,Circuit Down,0,1,0,MRS,,1,
AP-GCSC-VST,INKOLP9H2M--01R,SYSLOG:ASHE>> Threshold Alarm: Node: INKOLP9H2M--01R BGP-[35]-ADJCHANGE: 8 events in less than 60m for neighbor 9.64.118.69 occuring at: - 10/22/2020 09:02:50 - 10/22/2020 09:04:25 - 10/22/2020 09:06:25 - 10/22/2020 09:06:49 - 10/22/2020 09:11:26 - 10/22/,272830594,1/1/2020 6:40,Cancel,1,AP-GCSC-VST,1/1/2020 6:40,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO-BGTN-VOIP,SN4TX02GC,"PMOSS_F22_BLOCKED_NODE Alertid sn4tx02gc_BLOCKED_NODE_NONPLAT_20200101062215_BVOIP: AlertSource BVOIP-CDR: emsStartTime 20200101062215: pmossCollectTime 20200101062215: CurrentTime 20200101062215: AlertAction I,1: AlertSeverity CRITICAL: AlertType ELEMENT",272830618,1/1/2020 6:41,Closed,1,MO-BGTN-VOIP,1/1/2020 6:41,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:41,1/1/2020 6:58,1/1/2020 6:57,1/1/2020 6:58,6,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Other,Other,0,0,0,ALL SVCS,,1,
AP-GCSC-VST,PHQUEP9C3C--02R,SYSLOG:ASHE>> Event Flood Alarm: Node: PHQUEP9C3C--02R BGP-[35]-ADJCHANGE: Received 10 events between 10/22/2020 09:30:16 and 10/23/2020 11:50:27.,272830641,1/1/2020 6:41,Cancel,1,AP-GCSC-VST,1/1/2020 6:41,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRTL-DS1,  DHEC674600   ATI ,"Circuit down, not responding.",272826580,1/1/2020 6:43,Closed,24,VIRTL-DS1,1/1/2020 6:43,1,2020,272826580,1,1/1/2020 7:58,1/1/2020 9:03,1/1/2020 15:26,1/1/2020 17:43,,,64,383,137,,,1/1/2020 7:58,1/1/2020 17:43,585,4,1/1/2020 6:43,1/3/2020 17:49,1/1/2020 17:47,1/3/2020 17:50,6,1,,TRINITY,2033 SW 22ND ST           1,OKLAHOMA CITY OK 73108    OK 1,,,1076883,1076883,J69894,AV_12347188,VIRTL-DS1,,Web,Any LEC/PTT related outage that is not major (Unscheduled Maint.Emergency Maint.LEC/PTT Power Outage,Access Provider / IXC,Circuit Down,0,0,0,NB-IPVPN,,1,75
AP-GCSC-VST,PHNAGP9I5X--01R,SYSLOG:ASHE>> Event Flood Alarm: Node: PHNAGP9I5X--01R BGP-[35]-ADJCHANGE: Received 10 events between 10/22/2020 12:26:24 and 10/22/2020 13:00:06.,272830590,1/1/2020 6:41,Cancel,1,AP-GCSC-VST,1/1/2020 6:41,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-BVP,USBANKDMOMO03R, USBANKDMOMO03R router is down at 2020-01-01 06:32:52,272830592,1/1/2020 6:41,Closed,1,GU-GCSC-BVP,1/1/2020 6:41,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:41,1/3/2020 10:55,1/1/2020 14:10,1/3/2020 10:55,6,4,,GLOBAL_AM,1650 E BROADWAY BLVD,SEDALIA,MO,653014943,,,,LQ8144/MAE/SG,GU-GCSC-BVP,AIP,Auto Detect,Informational,Informational,Outage/Node Down,0,0,0,BVOIP,WAN,1,
AP-GCSC-VST,INGUGP9C5P--02R,SYSLOG:ASHE>> Event Flood Alarm: Node: INGUGP9C5P--02R BGP-[35]-ADJCHANGE: Received 10 events between 10/23/2020 05:17:53 and 10/24/2020 07:45:38.,272830642,1/1/2020 6:41,Cancel,1,AP-GCSC-VST,1/1/2020 6:41,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-GCSC-VST,INBGLP9C4L--04R,SYSLOG:ASHE>> Event Flood Alarm: Node: INBGLP9C4L--04R BGP-[35]-ADJCHANGE: Received 10 events between 10/24/2020 12:47:00 and 10/24/2020 12:49:16.,272830643,1/1/2020 6:41,Cancel,1,AP-GCSC-VST,1/1/2020 6:41,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-GCSC-VST,INHYDP9K0D--01R,SYSLOG:ASHE>> Event Flood Alarm: Node: INHYDP9K0D--01R BGP-[35]-ADJCHANGE: Received 10 events between 10/25/2020 05:46:02 and 10/25/2020 06:02:20.,272830644,1/1/2020 6:41,Cancel,1,AP-GCSC-VST,1/1/2020 6:41,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-GCSC-VST,INTHNP9H4O--01R,SYSLOG:ASHE>> Event Flood Alarm: Node: INTHNP9H4O--01R BGP-[35]-ADJCHANGE: Received 10 events between 10/26/2020 10:41:23 and 10/26/2020 14:20:04.,272830646,1/1/2020 6:42,Cancel,1,AP-GCSC-VST,1/1/2020 6:42,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-MIS,12.88.5.242, 12.88.5.242 server is down at 2020-01-01 06:29:39 - ACC-NETWORK DELIVERY,272830601,1/1/2020 6:42,Closed,1,GU-GCSC-MIS,1/1/2020 6:42,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:42,1/2/2020 12:52,1/2/2020 12:51,1/2/2020 12:52,6,4,,ACC-NETWORK DELIVERY,4109 S MARKET CT,SAC,CA,95834,,,1094267,1094267,GU-GCSC-MIS,AIP,Auto Detect,"Any Outage caused by any Custr issue (Virus, cust. equip., Inside wiring or info. Needed by cust.",Network,Outage/Cannot Ping,0,1,0,MIS,UNREACH,1,
AP-GCSC-VST,INHYDP9D3E--01R,SYSLOG:ASHE>> Event Flood Alarm: Node: INHYDP9D3E--01R BGP-[35]-ADJCHANGE: Received 10 events between 10/27/2020 06:08:31 and 10/27/2020 07:56:22.,272830647,1/1/2020 6:42,Cancel,1,AP-GCSC-VST,1/1/2020 6:42,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-GCSC-VST,INCHEP9I6B--01R,SYSLOG:ASHE>> Event Flood Alarm: Node: INCHEP9I6B--01R BGP-[35]-ADJCHANGE: Received 10 events between 10/23/2020 17:36:32 and 10/28/2020 08:02:46.,272830648,1/1/2020 6:42,Cancel,1,AP-GCSC-VST,1/1/2020 6:42,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-BVP,USPMOPSHVLA01R, USPMOPSHVLA01R router is down at 2020-01-01 06:22:25,272830649,1/1/2020 6:43,Closed,1,GU-GCSC-BVP,1/1/2020 6:43,1,2020,272830649,1,1/2/2020 17:08,,,,,,,,,,,1/2/2020 17:08,1/2/2020 17:08,0,1,1/1/2020 6:43,1/4/2020 14:33,1/4/2020 14:30,1/4/2020 14:33,6,1,,PMO PHARMACY,,,,,,,D27856,D27856/DNA/2D,GU-GCSC-BVP,AIP,Auto Detect,The Issue is not hitting the IPFLEX Network,No Trouble Found,Outage/Node Down,0,1,0,BVOIP,WAN,1,2065
US-GNMC-IPS,0027042EC11D,AT&T VPN Gateway [  DOWN:GARDENDALE FAILOVER  IP:166.184.104.60  MAC:0027042EC11D      9047339900   JACKIE SINGLETON       ],272830604,1/1/2020 6:43,Cancel,1,US-GNMC-IPS,1/1/2020 6:43,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-HMC,USHIHCCRWWV02R01,SYSLOG:ENVMON-3- Warning: Intake Left Temperature 46C Exceeds 45C.  Please resolve system cooling. - USHIHCCRWWV02R01 -  Warning: Intake Left Temperature 46C Exceeds 45C.  Please resolve system cooling.,272830606,1/1/2020 6:43,Closed,1,GU-GCSC-HMC,1/1/2020 6:43,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:43,1/1/2020 7:04,1/1/2020 6:48,1/1/2020 7:05,6,2,,HILTON HOTELS CORPORATION,1 Virginia Street West,CHARLESTON,WV,25302,,,,MC_HIHC,GU-GCSC-HMC,AIP,Auto Detect,Service restored before isolation,Network,SNMP,0,0,0,NETWORK SOURCING,NTF,1,
GU-GCSC-BVP,USSPILUBSMS02R, USSPILUBSMS02R router is down at 2020-01-01 06:22:32,272830653,1/1/2020 6:43,Closed,1,GU-GCSC-BVP,1/1/2020 6:43,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:43,1/1/2020 14:10,1/1/2020 14:10,1/1/2020 14:11,6,4,,SPILLER FURNITURE,,,,,,,MC1048,MC1048/DNA/2D,GU-GCSC-BVP,AIP,Auto Detect,PBX/LAN/CPE Power Outage,Environmental,Outage/Node Down,0,0,0,BVOIP,WAN,1,
AP-GCSC-VST,TWTPEP9H5W--01R,SYSLOG:ASHE>> Event Flood Alarm: Node: TWTPEP9H5W--01R BGP-[35]-ADJCHANGE: Received 10 events between 10/25/2020 18:38:32 and 10/30/2020 10:28:00.,272830654,1/1/2020 6:43,Cancel,1,AP-GCSC-VST,1/1/2020 6:43,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO-BGTN-VOIP,AT4GA04BHD01FDSW0,"patrolApplication-6-1023:192198893 specific #1023 at4ga04bhd01fdsw0.els-an.att.net:Traps Logfile /ATTrun/sas/logs/att/eventlog reports: ""01/01/2020 06:42:00|LOG_CRITICAL|DB1002|DBCON|ajp-nio-127.0.0.1-8010-exec-291|2316930||DB Connection Failed|Exception ",272830634,1/1/2020 6:46,Closed,1,MO-BGTN-VOIP,1/1/2020 6:46,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:46,1/1/2020 10:08,1/1/2020 10:08,1/1/2020 10:08,6,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Application,Other,0,1,0,VOIP,,1,
AP-GCSC-VST,AUGSIBSYA--16R,SYSLOG:ASHE>> Event Flood Alarm: Node: AUGSIBSYA--16R BGP-[35]-ADJCHANGE: Received 10 events between 10/28/2020 12:39:02 and 10/28/2020 12:39:16.,272830650,1/1/2020 6:43,Cancel,1,AP-GCSC-VST,1/1/2020 6:43,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP-GCSC-VST,INDELP9E3G--02R,SYSLOG:ASHE>> Event Flood Alarm: Node: INDELP9E3G--02R BGP-[35]-ADJCHANGE: Received 10 events between 10/24/2020 10:34:49 and 10/29/2020 06:52:43.,272830651,1/1/2020 6:43,Cancel,1,AP-GCSC-VST,1/1/2020 6:43,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-IPS,ASAGNP0002,Sev 4 Davidson MI | Firewall down | RFO: 3rd party ISP,272830652,1/1/2020 6:43,Closed,1,US-GNMC-IPS,1/1/2020 6:43,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:43,1/2/2020 9:15,1/2/2020 9:14,1/2/2020 9:15,6,4,,"GENOVA PRODUCTS, INC.                               ",,,,,,,,AV1FGC,US-GNMC-IPS,AIP,Auto Detect,3rd party ISP,Customer Premises,Outage/Cannot Ping,0,1,0,AVTS,,1,
VIRTL-DS1,  DHEP911405812ATI ,"Errors AT&T PE controller is clean, however seeing errors (path code violations) on the customer's edge router T1 controller.  Client Ticket # :INC8880869 Express Ticketing: ",272830627,1/1/2020 6:43,Closed,0,VIRTL-DS1,1/1/2020 6:43,1,2020,272830627,1,1/2/2020 16:58,,,,,,,,,,,1/2/2020 16:58,1/2/2020 16:58,0,1,1/1/2020 6:43,2/1/2020 6:45,2/1/2020 6:45,2/1/2020 6:45,6,2,,VA OPS SUPPORT CENTER -,480 METACOM AV,BRIS,RI,2809,,,SR7631A1,AV_12347346,VIRTL-DS1,,Client,Any LEC/PTT related outage that is not major (Unscheduled Maint.Emergency Maint.LEC/PTT Power Outage,Access Provider / IXC,Errors,1,1,0,NB-IPVPN,,1,2054
US-GNMC-HMC,10.15.37.166,SYSLOG:ENVMON-3- Fan 2 not rotating - 10.15.37.166 -  Fan 2 not rotating,272830614,1/1/2020 6:45,Cancel,1,US-GNMC-HMC,1/1/2020 6:45,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-GCSC-HMC,SW-FC038-0-1-NEW, SW-FC038-0-1-NEW partition is down at 2020-01-01 06:38:14,272830656,1/1/2020 6:45,Closed,1,ER-GCSC-HMC,1/1/2020 6:45,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:45,1/1/2020 12:17,1/1/2020 11:13,1/1/2020 12:18,6,4,,VALUE TRANSFORMATION SERVICES S.P.A,VIA ROMA 10,MELDOLA,,47014,,,,ML_VTSS,ER-GCSC-HMC,AIP,Auto Detect,Customer Power Issue,Environment,SNMP,0,1,0,OUT,UNREACH,1,
GU-GCSC-CUST,INDOWCRTCIN01R01,Informational tkt generated by 00000272828854 already being worked out by ATT,272826582,1/1/2020 6:46,Closed,0,GU-GCSC-CUST,1/1/2020 6:46,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:46,1/15/2020 5:32,1/15/2020 5:31,1/15/2020 5:32,6,5,,Dow Chemical,,,,,INC2529102,INC2529102,,NS_DOWCHMCL,GU-GCSC-CUST,,Client,"Customer Call requesting information/Non-service impacting issue (turn on IP accounting, RFO",NTF,Informational,0,1,0,NETWORK SOURCING,,1,
MO-BGTN-VOIP,NW9NJ06SDS,"PMOSS_F22_BLOCKED_NODE Alertid nw9nj06sds_BLOCKED_NODE_NONPLAT_ISIPIC_20200101062719_BVOIP: AlertSource BVOIP-CDR: emsStartTime 20200101062719: pmossCollectTime 20200101062719: CurrentTime 20200101062719: AlertAction I,1: AlertSeverity CRITICAL: AlertType",272830639,1/1/2020 6:47,Closed,1,MO-BGTN-VOIP,1/1/2020 6:47,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:47,1/1/2020 6:52,1/1/2020 6:52,1/1/2020 6:52,6,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Other,Other,0,0,0,ALL SVCS,,1,
MO-BGTN-VOIP,NW9NJ06SDS,"PMOSS_F22_BLOCKED_NODE Alertid nw9nj06sds_BLOCKED_NODE_NONPLAT_20200101062719_BVOIP: AlertSource BVOIP-CDR: emsStartTime 20200101062719: pmossCollectTime 20200101062719: CurrentTime 20200101062719: AlertAction I,1: AlertSeverity CRITICAL: AlertType ELEMEN",272830640,1/1/2020 6:47,Closed,1,MO-BGTN-VOIP,1/1/2020 6:47,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:47,1/1/2020 6:52,1/1/2020 6:52,1/1/2020 6:52,6,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Other,Other,0,0,0,ALL SVCS,,1,
AP-GCSC-VST,INPUNP9C4N--01R,SYSLOG:ASHE>> Event Flood Alarm: Node: INPUNP9C4N--01R BGP-[35]-ADJCHANGE: Received 10 events between 11/7/2020 16:02:01 and 11/7/2020 16:02:15.,272830659,1/1/2020 6:47,Cancel,1,AP-GCSC-VST,1/1/2020 6:47,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-CUST,CAIBKYREGSK01R0006, caibkyregsk01r0006 interface IF-caibkyregsk01r0006/3 [Gi0/0/2] is down at 2020-01-01 06:37:43,272830690,1/1/2020 6:46,Closed,1,GU-GCSC-CUST,1/1/2020 6:46,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:46,1/1/2020 14:17,1/1/2020 14:17,1/1/2020 14:17,6,4,,IBM AECOM,2275 ALBERT ST,REGINA,SK,S4P 2S5,INC1129937,INC1129937,,MR_IBKY,GU-GCSC-CUST,AIP,Auto Detect,An outage by caused by a virus/cust. equip./inside wiring or customer needing additional info.,Network,Circuit Down,0,1,0,BSKY,UNREACH,1,
GR-GCSC-HMC,USIBFMFREMD01S0983,$ Resolved:Loop inconsistency cleared during investigation.,272830675,1/1/2020 6:47,Closed,1,GR-GCSC-HMC,1/1/2020 6:47,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:47,1/1/2020 7:16,1/1/2020 6:47,1/1/2020 7:16,6,2,,IBM FANNIE MAE,9107  Bennett Creek BOULEVARD,FREDERICK,MD,21704,INC000007919073,7919073,,MR_IBFM,GR-GCSC-HMC,AIP,Auto Detect,Loop inconsistency cleared during investigation.,NTF,Other,1,1,0,OUT,NTF,1,
US-GNMC-IPS,0027042C6FA3,AT&T VPN Gateway BackupFailure 0027042C6FA3,272830695,1/1/2020 6:48,Cancel,1,US-GNMC-IPS,1/1/2020 6:48,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA-GCSC-HMC,LMCWSN1RS01,PWR RING  Rectifier Minor Alm,272830701,1/1/2020 6:51,Closed,1,GA-GCSC-HMC,1/1/2020 6:51,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:51,1/1/2020 7:02,1/1/2020 7:02,1/1/2020 7:02,6,3,,LIBERTY MUTUAL INSURANCE CO,20 RIVERSIDE DRIVE,WESTON,MA,2493,,,,LIBERTY_BB,GA-GCSC-HMC,,Auto Detect,,Network,Access Problem,0,1,0,UV-BB,,1,
US-GNMC-IPS,0027042B61F0,AT&T VPN Gateway BackupFailure 0027042B61F0,272830702,1/1/2020 6:51,Cancel,1,US-GNMC-IPS,1/1/2020 6:51,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ER-GCSC-HMC,NSEDOM-A-S01, NSEDOM-A-S01 interface IF-NSEDOM-A-S01/900 [Vl900] [10.50.52.65] [WLANmgmt] is unstable at 2020-01-01 06:43:40,272830743,1/1/2020 6:51,Closed,1,ER-GCSC-HMC,1/1/2020 6:51,1,2020,,,,,,,,,,,,,,,,,,1/1/2020 6:51,1/1/2020 7:13,1/1/2020 6:55,1/1/2020 7:13,6,2,,CSC VATTENFALL,HORNETTSVAGEN 6,SJALEVAD,,892 51,,,,ML_CSCV,ER-GCSC-HMC,,Auto Detect,Service restored before isolation,Network,SNMP,0,0,0,CSC,NTF,1,
